,Driveline,Height
4018,Rear-wheel drive,105
4019,Rear-wheel drive,111
4020,Rear-wheel drive,111
4021,Rear-wheel drive,105
4022,Rear-wheel drive,105
4023,Rear-wheel drive,111
4024,Rear-wheel drive,111
4025,Rear-wheel drive,82
4026,Rear-wheel drive,82
4027,Rear-wheel drive,82
4028,Rear-wheel drive,82
4029,Rear-wheel drive,82
4030,Rear-wheel drive,82
4031,Rear-wheel drive,82
4032,Rear-wheel drive,82
4033,Four-wheel drive,79
4034,Four-wheel drive,79
4035,Four-wheel drive,79
4036,Four-wheel drive,79
4037,Four-wheel drive,79
4038,Four-wheel drive,79
4039,Four-wheel drive,79
4040,Four-wheel drive,79
4041,Rear-wheel drive,105
4042,Rear-wheel drive,105
4043,Rear-wheel drive,111
4044,Rear-wheel drive,111
4045,Rear-wheel drive,105
4046,Rear-wheel drive,105
4047,Rear-wheel drive,111
4048,Rear-wheel drive,111
4049,Rear-wheel drive,85
4050,Rear-wheel drive,85
4051,Rear-wheel drive,85
4052,Rear-wheel drive,85
4053,Rear-wheel drive,85
4054,Rear-wheel drive,85
4055,Rear-wheel drive,85
4056,Rear-wheel drive,85
4057,Four-wheel drive,79
4058,Four-wheel drive,79
4059,Four-wheel drive,79
4060,Four-wheel drive,79
4061,Four-wheel drive,79
4062,Four-wheel drive,79
4063,Four-wheel drive,79
4064,Four-wheel drive,79
4065,Rear-wheel drive,77
4066,Rear-wheel drive,77
4067,Rear-wheel drive,77
4068,Four-wheel drive,77
4069,Four-wheel drive,77
4070,Four-wheel drive,77
4071,Rear-wheel drive,77
4072,Rear-wheel drive,77
4073,Rear-wheel drive,75
4074,Rear-wheel drive,75
4075,Rear-wheel drive,77
4076,Rear-wheel drive,77
4077,Rear-wheel drive,75
4078,Rear-wheel drive,75
4079,Rear-wheel drive,77
4080,Rear-wheel drive,77
4081,Rear-wheel drive,75
4082,Rear-wheel drive,75
4083,Rear-wheel drive,77
4084,Rear-wheel drive,77
4085,Rear-wheel drive,75
4086,Rear-wheel drive,75
4087,Rear-wheel drive,102
4088,Rear-wheel drive,102
4089,Four-wheel drive,140
4090,Four-wheel drive,140
4091,Rear-wheel drive,102
4092,Rear-wheel drive,102
4093,Four-wheel drive,140
4094,Four-wheel drive,140
4095,Four-wheel drive,153
4096,Four-wheel drive,153
4097,Rear-wheel drive,105
4098,Rear-wheel drive,105
4099,Four-wheel drive,146
4100,Four-wheel drive,146
4101,Rear-wheel drive,105
4102,Rear-wheel drive,105
4103,Rear-wheel drive,105
4104,Rear-wheel drive,105
4105,Four-wheel drive,146
4106,Four-wheel drive,146
4107,Four-wheel drive,146
4108,Four-wheel drive,146
4109,Four-wheel drive,161
4110,Four-wheel drive,161
4111,Four-wheel drive,153
4112,Rear-wheel drive,115
4113,Four-wheel drive,156
4114,Four-wheel drive,156
4115,All-wheel drive,226
4116,All-wheel drive,226
4117,All-wheel drive,226
4118,All-wheel drive,132
4119,All-wheel drive,132
4120,All-wheel drive,132
4121,All-wheel drive,132
4122,Rear-wheel drive,102
4123,Four-wheel drive,140
4124,Rear-wheel drive,102
4125,Four-wheel drive,140
4126,Four-wheel drive,153
4127,Rear-wheel drive,105
4128,Four-wheel drive,146
4129,Rear-wheel drive,105
4130,Rear-wheel drive,105
4131,Four-wheel drive,146
4132,Four-wheel drive,146
4133,Four-wheel drive,153
4134,Rear-wheel drive,115
4135,Four-wheel drive,156
4136,Rear-wheel drive,102
4137,Rear-wheel drive,102
4138,Rear-wheel drive,102
4139,Rear-wheel drive,102
4140,Rear-wheel drive,102
4141,Four-wheel drive,118
4142,Four-wheel drive,118
4143,Four-wheel drive,118
4144,Four-wheel drive,118
4145,Four-wheel drive,118
4146,Rear-wheel drive,115
4147,Rear-wheel drive,115
4148,Rear-wheel drive,115
4149,Rear-wheel drive,115
4150,Rear-wheel drive,115
4151,Four-wheel drive,130
4152,Four-wheel drive,130
4153,Four-wheel drive,130
4154,Four-wheel drive,130
4155,Four-wheel drive,130
4156,Rear-wheel drive,115
4157,Rear-wheel drive,115
4158,Rear-wheel drive,115
4159,Rear-wheel drive,115
4160,Four-wheel drive,107
4161,Four-wheel drive,107
4162,Four-wheel drive,107
4163,Four-wheel drive,107
4164,Four-wheel drive,130
4165,Rear-wheel drive,135
4166,Rear-wheel drive,135
4167,Rear-wheel drive,95
4168,Rear-wheel drive,95
4169,Rear-wheel drive,95
4170,Rear-wheel drive,95
4171,Four-wheel drive,135
4172,Four-wheel drive,135
4173,Four-wheel drive,143
4174,Four-wheel drive,143
4175,Four-wheel drive,148
4176,Four-wheel drive,148
4177,Rear-wheel drive,95
4178,Rear-wheel drive,95
4179,Four-wheel drive,148
4180,Four-wheel drive,148
4181,Rear-wheel drive,95
4182,Rear-wheel drive,95
4183,Four-wheel drive,143
4184,Four-wheel drive,143
4185,Rear-wheel drive,135
4186,Four-wheel drive,135
4187,Four-wheel drive,135
4188,Four-wheel drive,135
4189,Rear-wheel drive,95
4190,Rear-wheel drive,95
4191,Rear-wheel drive,95
4192,Four-wheel drive,143
4193,Four-wheel drive,143
4194,Four-wheel drive,143
4195,Rear-wheel drive,95
4196,Rear-wheel drive,95
4197,Rear-wheel drive,95
4198,Four-wheel drive,148
4199,Rear-wheel drive,95
4200,Rear-wheel drive,95
4201,Rear-wheel drive,95
4202,Four-wheel drive,143
4203,Four-wheel drive,143
4204,Four-wheel drive,143
4205,Rear-wheel drive,95
4206,Rear-wheel drive,95
4207,Four-wheel drive,143
4208,Four-wheel drive,143
4209,Rear-wheel drive,102
4210,Rear-wheel drive,102
4211,Four-wheel drive,138
4212,Four-wheel drive,138
4213,Rear-wheel drive,135
4214,Rear-wheel drive,135
4215,Four-wheel drive,135
4216,Four-wheel drive,135
4217,Four-wheel drive,199
4218,Four-wheel drive,199
4219,Rear-wheel drive,102
4220,Rear-wheel drive,102
4221,Four-wheel drive,138
4222,Four-wheel drive,138
4223,Rear-wheel drive,143
4224,Rear-wheel drive,143
4225,Rear-wheel drive,143
4226,Four-wheel drive,133
4227,Four-wheel drive,133
4228,Four-wheel drive,133
4229,Rear-wheel drive,135
4230,Rear-wheel drive,135
4231,Rear-wheel drive,135
4232,Four-wheel drive,135
4233,Four-wheel drive,135
4234,Rear-wheel drive,102
4235,Rear-wheel drive,102
4236,Rear-wheel drive,135
4237,Rear-wheel drive,135
4238,Four-wheel drive,156
4239,Four-wheel drive,156
4240,Four-wheel drive,156
4241,Rear-wheel drive,95
4242,Rear-wheel drive,135
4243,Four-wheel drive,143
4244,Four-wheel drive,143
4245,Rear-wheel drive,95
4246,Four-wheel drive,148
4247,Rear-wheel drive,102
4248,Rear-wheel drive,102
4249,Four-wheel drive,138
4250,Four-wheel drive,138
4251,Rear-wheel drive,143
4252,Rear-wheel drive,143
4253,Rear-wheel drive,143
4254,Four-wheel drive,156
4255,Four-wheel drive,133
4256,Four-wheel drive,133
4257,Rear-wheel drive,135
4258,Rear-wheel drive,135
4259,Rear-wheel drive,135
4260,Four-wheel drive,135
4261,Four-wheel drive,135
4262,Four-wheel drive,135
4263,Rear-wheel drive,135
4264,Rear-wheel drive,135
4265,Rear-wheel drive,135
4266,Four-wheel drive,156
4267,Four-wheel drive,156
4268,Rear-wheel drive,95
4269,Rear-wheel drive,95
4270,Rear-wheel drive,95
4271,Four-wheel drive,143
4272,Four-wheel drive,143
4273,Rear-wheel drive,95
4274,Rear-wheel drive,95
4275,Four-wheel drive,148
4276,Four-wheel drive,148
4277,Rear-wheel drive,95
4278,Four-wheel drive,143
4279,Rear-wheel drive,95
4280,Four-wheel drive,135
4281,Four-wheel drive,143
4282,Four-wheel drive,148
4283,Rear-wheel drive,24
4284,Four-wheel drive,135
4285,Rear-wheel drive,95
4286,Four-wheel drive,143
4287,Rear-wheel drive,95
4288,Four-wheel drive,148
4289,Rear-wheel drive,102
4290,Four-wheel drive,138
4291,Four-wheel drive,138
4292,Rear-wheel drive,24
4293,Rear-wheel drive,24
4294,Four-wheel drive,135
4295,Four-wheel drive,135
4296,Four-wheel drive,199
4297,Rear-wheel drive,102
4298,Four-wheel drive,138
4299,Rear-wheel drive,143
4300,Rear-wheel drive,143
4301,Rear-wheel drive,143
4302,Four-wheel drive,133
4303,Four-wheel drive,133
4304,Four-wheel drive,133
4305,Rear-wheel drive,24
4306,Rear-wheel drive,24
4307,Rear-wheel drive,24
4308,Four-wheel drive,135
4309,Four-wheel drive,135
4310,Four-wheel drive,135
4311,Rear-wheel drive,135
4312,Rear-wheel drive,135
4313,Four-wheel drive,138
4314,Rear-wheel drive,143
4315,Four-wheel drive,156
4316,Four-wheel drive,156
4317,Rear-wheel drive,95
4318,Rear-wheel drive,95
4319,Four-wheel drive,143
4320,Rear-wheel drive,95
4321,Rear-wheel drive,95
4322,Four-wheel drive,148
4323,Rear-wheel drive,102
4324,Four-wheel drive,138
4325,Four-wheel drive,135
4326,Four-wheel drive,138
4327,Rear-wheel drive,143
4328,Rear-wheel drive,143
4329,Rear-wheel drive,143
4330,Four-wheel drive,133
4331,Four-wheel drive,133
4332,Four-wheel drive,133
4333,Rear-wheel drive,24
4334,Four-wheel drive,143
4335,Rear-wheel drive,95
4336,Four-wheel drive,135
4337,Rear-wheel drive,135
4338,Rear-wheel drive,135
4339,Four-wheel drive,156
4340,Four-wheel drive,156
4341,Rear-wheel drive,95
4342,Rear-wheel drive,95
4343,Four-wheel drive,143
4344,Four-wheel drive,143
4345,Rear-wheel drive,95
4346,Rear-wheel drive,95
4347,Four-wheel drive,148
4348,Four-wheel drive,148
4349,Rear-wheel drive,82
4350,Rear-wheel drive,82
4351,Four-wheel drive,79
4352,Four-wheel drive,79
4353,Rear-wheel drive,82
4354,Rear-wheel drive,82
4355,Four-wheel drive,79
4356,Four-wheel drive,79
4357,Four-wheel drive,135
4358,Rear-wheel drive,246
4359,Rear-wheel drive,183
4360,All-wheel drive,183
4361,All-wheel drive,183
4362,Rear-wheel drive,150
4363,Rear-wheel drive,150
4364,Rear-wheel drive,97
4365,Rear-wheel drive,97
4366,Rear-wheel drive,97
4367,Four-wheel drive,113
4368,Four-wheel drive,113
4369,Rear-wheel drive,97
4370,Rear-wheel drive,97
4371,Four-wheel drive,113
4372,Four-wheel drive,113
4373,Rear-wheel drive,97
4374,Rear-wheel drive,97
4375,Four-wheel drive,97
4376,Rear-wheel drive,132
4377,Rear-wheel drive,132
4378,Rear-wheel drive,132
4379,Rear-wheel drive,142
4380,Rear-wheel drive,142
4381,Rear-wheel drive,142
4382,Rear-wheel drive,142
4383,Rear-wheel drive,137
4384,Rear-wheel drive,137
4385,All-wheel drive,137
4386,All-wheel drive,137
4387,Front-wheel drive,185
4388,Front-wheel drive,185
4389,Front-wheel drive,185
4390,Front-wheel drive,185
4391,Rear-wheel drive,45
4392,Rear-wheel drive,45
4393,Rear-wheel drive,45
4394,Rear-wheel drive,35
4395,Rear-wheel drive,35
4396,Rear-wheel drive,35
4397,Rear-wheel drive,35
4398,Rear-wheel drive,35
4399,Front-wheel drive,33
4400,Front-wheel drive,33
4401,Front-wheel drive,119
4402,Rear-wheel drive,210
4403,Rear-wheel drive,210
4404,All-wheel drive,188
4405,All-wheel drive,188
4406,Front-wheel drive,188
4407,All-wheel drive,188
4408,Front-wheel drive,188
4409,Front-wheel drive,188
4410,Front-wheel drive,188
4411,Front-wheel drive,188
4412,All-wheel drive,188
4413,Rear-wheel drive,168
4414,Rear-wheel drive,168
4415,Rear-wheel drive,168
4416,Rear-wheel drive,168
4417,Rear-wheel drive,181
4418,Rear-wheel drive,181
4419,Rear-wheel drive,181
4420,Rear-wheel drive,181
4421,Four-wheel drive,168
4422,Four-wheel drive,168
4423,Four-wheel drive,168
4424,Four-wheel drive,168
4425,Four-wheel drive,196
4426,Four-wheel drive,196
4427,Four-wheel drive,196
4428,Four-wheel drive,196
4429,Rear-wheel drive,110
4430,Four-wheel drive,110
4431,Rear-wheel drive,110
4432,Four-wheel drive,110
4433,Four-wheel drive,110
4434,Four-wheel drive,110
4435,Four-wheel drive,110
4436,Rear-wheel drive,36
4437,Four-wheel drive,52
4438,Rear-wheel drive,41
4439,Four-wheel drive,52
4440,Rear-wheel drive,41
4441,Four-wheel drive,52
4442,Rear-wheel drive,41
4443,Four-wheel drive,52
4444,Four-wheel drive,54
4445,Front-wheel drive,214
4446,All-wheel drive,214
4447,All-wheel drive,214
4448,Front-wheel drive,214
4449,Rear-wheel drive,172
4450,Rear-wheel drive,172
4451,All-wheel drive,172
4452,Rear-wheel drive,172
4453,All-wheel drive,188
4454,Rear-wheel drive,172
4455,Rear-wheel drive,111
4456,Rear-wheel drive,111
4457,All-wheel drive,127
4458,Rear-wheel drive,114
4459,Front-wheel drive,167
4460,Front-wheel drive,167
4461,Four-wheel drive,115
4462,Front-wheel drive,115
4463,Rear-wheel drive,168
4464,Rear-wheel drive,168
4465,Four-wheel drive,189
4466,Four-wheel drive,189
4467,Rear-wheel drive,168
4468,Rear-wheel drive,168
4469,Four-wheel drive,189
4470,Four-wheel drive,189
4471,Rear-wheel drive,168
4472,Rear-wheel drive,168
4473,Four-wheel drive,189
4474,Four-wheel drive,189
4475,Rear-wheel drive,145
4476,All-wheel drive,160
4477,Rear-wheel drive,145
4478,Rear-wheel drive,145
4479,All-wheel drive,145
4480,Rear-wheel drive,135
4481,Rear-wheel drive,135
4482,Rear-wheel drive,135
4483,Rear-wheel drive,135
4484,Front-wheel drive,150
4485,Rear-wheel drive,195
4486,All-wheel drive,195
4487,Rear-wheel drive,195
4488,All-wheel drive,195
4489,Front-wheel drive,214
4490,Front-wheel drive,214
4491,Front-wheel drive,214
4492,Front-wheel drive,214
4493,All-wheel drive,214
4494,Front-wheel drive,214
4495,Front-wheel drive,214
4496,Front-wheel drive,214
4497,All-wheel drive,214
4498,Front-wheel drive,214
4499,Front-wheel drive,214
4500,All-wheel drive,214
4501,All-wheel drive,103
4502,All-wheel drive,191
4503,All-wheel drive,180
4504,All-wheel drive,191
4505,All-wheel drive,62
4506,Front-wheel drive,195
4507,Front-wheel drive,195
4508,Front-wheel drive,195
4509,Front-wheel drive,195
4510,Front-wheel drive,195
4511,Front-wheel drive,195
4512,Front-wheel drive,195
4513,Front-wheel drive,195
4514,Front-wheel drive,195
4515,Front-wheel drive,152
4516,Front-wheel drive,152
4517,All-wheel drive,184
4518,Front-wheel drive,184
4519,Front-wheel drive,152
4520,Front-wheel drive,152
4521,Front-wheel drive,152
4522,Front-wheel drive,152
4523,Front-wheel drive,152
4524,Rear-wheel drive,117
4525,Rear-wheel drive,119
4526,Rear-wheel drive,114
4527,Rear-wheel drive,114
4528,Rear-wheel drive,195
4529,Rear-wheel drive,36
4530,All-wheel drive,36
4531,Rear-wheel drive,36
4532,All-wheel drive,36
4533,Rear-wheel drive,142
4534,All-wheel drive,142
4535,All-wheel drive,142
4536,Rear-wheel drive,133
4537,Four-wheel drive,133
4538,Rear-wheel drive,8
4539,All-wheel drive,8
4540,Rear-wheel drive,8
4541,Rear-wheel drive,8
4542,All-wheel drive,8
4543,All-wheel drive,8
4544,Rear-wheel drive,8
4545,All-wheel drive,8
4546,Rear-wheel drive,8
4547,Rear-wheel drive,8
4548,All-wheel drive,8
4549,All-wheel drive,8
4550,Four-wheel drive,193
4551,Rear-wheel drive,193
4552,Rear-wheel drive,193
4553,Rear-wheel drive,193
4554,Four-wheel drive,193
4555,Four-wheel drive,193
4556,Four-wheel drive,193
4557,Rear-wheel drive,193
4558,Four-wheel drive,193
4559,Rear-wheel drive,24
4560,Rear-wheel drive,24
4561,Rear-wheel drive,92
4562,Rear-wheel drive,24
4563,Rear-wheel drive,24
4564,Front-wheel drive,195
4565,Front-wheel drive,195
4566,Front-wheel drive,195
4567,Front-wheel drive,195
4568,Rear-wheel drive,163
4569,Rear-wheel drive,163
4570,Four-wheel drive,163
4571,Four-wheel drive,163
4572,Four-wheel drive,163
4573,Rear-wheel drive,163
4574,Four-wheel drive,163
4575,Four-wheel drive,163
4576,Front-wheel drive,190
4577,Front-wheel drive,190
4578,Front-wheel drive,190
4579,Front-wheel drive,190
4580,Front-wheel drive,190
4581,Front-wheel drive,190
4582,Front-wheel drive,190
4583,Front-wheel drive,190
4584,Rear-wheel drive,203
4585,All-wheel drive,203
4586,Front-wheel drive,130
4587,Front-wheel drive,130
4588,All-wheel drive,130
4589,Front-wheel drive,130
4590,All-wheel drive,130
4591,Front-wheel drive,130
4592,All-wheel drive,130
4593,Rear-wheel drive,170
4594,Rear-wheel drive,170
4595,Rear-wheel drive,170
4596,Rear-wheel drive,170
4597,Rear-wheel drive,170
4598,Front-wheel drive,203
4599,Front-wheel drive,203
4600,Front-wheel drive,203
4601,Front-wheel drive,203
4602,Front-wheel drive,254
4603,Front-wheel drive,254
4604,Front-wheel drive,172
4605,Front-wheel drive,172
4606,Front-wheel drive,172
4607,Front-wheel drive,172
4608,Front-wheel drive,172
4609,Front-wheel drive,172
4610,Front-wheel drive,172
4611,Front-wheel drive,172
4612,Front-wheel drive,172
4613,Front-wheel drive,223
4614,Front-wheel drive,223
4615,Front-wheel drive,223
4616,Front-wheel drive,223
4617,Front-wheel drive,137
4618,Front-wheel drive,137
4619,All-wheel drive,137
4620,Front-wheel drive,190
4621,Front-wheel drive,190
4622,Front-wheel drive,190
4623,Front-wheel drive,190
4624,Front-wheel drive,190
4625,Front-wheel drive,180
4626,Front-wheel drive,188
4627,Front-wheel drive,188
4628,Front-wheel drive,188
4629,Front-wheel drive,188
4630,Front-wheel drive,188
4631,Rear-wheel drive,220
4632,Rear-wheel drive,220
4633,Rear-wheel drive,220
4634,Rear-wheel drive,220
4635,Rear-wheel drive,220
4636,Rear-wheel drive,220
4637,Front-wheel drive,155
4638,Front-wheel drive,155
4639,Front-wheel drive,229
4640,All-wheel drive,229
4641,Front-wheel drive,183
4642,All-wheel drive,186
4643,Front-wheel drive,188
4644,All-wheel drive,186
4645,Front-wheel drive,191
4646,All-wheel drive,191
4647,Front-wheel drive,191
4648,All-wheel drive,191
4649,Front-wheel drive,191
4650,All-wheel drive,191
4651,Front-wheel drive,180
4652,Front-wheel drive,180
4653,Front-wheel drive,180
4654,Front-wheel drive,180
4655,Front-wheel drive,119
4656,Front-wheel drive,119
4657,Front-wheel drive,119
4658,Front-wheel drive,119
4659,Front-wheel drive,180
4660,Front-wheel drive,180
4661,Front-wheel drive,155
4662,Front-wheel drive,155
4663,Front-wheel drive,155
4664,Front-wheel drive,155
4665,Front-wheel drive,174
4666,Front-wheel drive,174
4667,Front-wheel drive,174
4668,Front-wheel drive,174
4669,Front-wheel drive,174
4670,Front-wheel drive,175
4671,Front-wheel drive,175
4672,Front-wheel drive,175
4673,Front-wheel drive,175
4674,Front-wheel drive,74
4675,Front-wheel drive,74
4676,Front-wheel drive,74
4677,Front-wheel drive,74
4678,Front-wheel drive,74
4679,Front-wheel drive,205
4680,Front-wheel drive,205
4681,Front-wheel drive,205
4682,Front-wheel drive,205
4683,Front-wheel drive,205
4684,Front-wheel drive,205
4685,Four-wheel drive,196
4686,Four-wheel drive,196
4687,Four-wheel drive,196
4688,Four-wheel drive,196
4689,Four-wheel drive,196
4690,Four-wheel drive,196
4691,Four-wheel drive,196
4692,Front-wheel drive,239
4693,Front-wheel drive,239
4694,Front-wheel drive,239
4695,Front-wheel drive,239
4696,All-wheel drive,239
4697,All-wheel drive,239
4698,All-wheel drive,239
4699,All-wheel drive,239
4700,Front-wheel drive,239
4701,All-wheel drive,239
4702,Front-wheel drive,148
4703,All-wheel drive,148
4704,Front-wheel drive,148
4705,All-wheel drive,148
4706,Front-wheel drive,148
4707,All-wheel drive,148
4708,Front-wheel drive,148
4709,All-wheel drive,148
4710,Front-wheel drive,148
4711,All-wheel drive,148
4712,Front-wheel drive,148
4713,All-wheel drive,148
4714,Front-wheel drive,148
4715,All-wheel drive,148
4716,Rear-wheel drive,161
4717,Four-wheel drive,161
4718,Rear-wheel drive,161
4719,Four-wheel drive,161
4720,Rear-wheel drive,158
4721,Four-wheel drive,158
4722,Rear-wheel drive,158
4723,Four-wheel drive,158
4724,Rear-wheel drive,158
4725,Four-wheel drive,158
4726,Four-wheel drive,158
4727,Front-wheel drive,155
4728,Front-wheel drive,155
4729,Front-wheel drive,155
4730,Four-wheel drive,193
4731,Front-wheel drive,155
4732,Four-wheel drive,193
4733,Rear-wheel drive,161
4734,Four-wheel drive,161
4735,Four-wheel drive,193
4736,Rear-wheel drive,193
4737,Four-wheel drive,193
4738,Front-wheel drive,167
4739,Front-wheel drive,167
4740,Front-wheel drive,119
4741,Rear-wheel drive,77
4742,All-wheel drive,77
4743,Rear-wheel drive,77
4744,All-wheel drive,77
4745,Rear-wheel drive,22
4746,Rear-wheel drive,22
4747,Rear-wheel drive,22
4748,Rear-wheel drive,22
4749,Rear-wheel drive,22
4750,Rear-wheel drive,22
4751,Rear-wheel drive,22
4752,Rear-wheel drive,22
4753,Front-wheel drive,117
4754,Front-wheel drive,117
4755,Front-wheel drive,117
4756,Front-wheel drive,117
4757,Front-wheel drive,117
4758,Front-wheel drive,117
4759,Front-wheel drive,117
4760,Front-wheel drive,117
4761,Front-wheel drive,200
4762,Front-wheel drive,200
4763,Front-wheel drive,200
4764,Front-wheel drive,200
4765,Front-wheel drive,200
4766,All-wheel drive,180
4767,Front-wheel drive,115
4768,Rear-wheel drive,142
4769,All-wheel drive,142
4770,Rear-wheel drive,142
4771,All-wheel drive,142
4772,Rear-wheel drive,142
4773,All-wheel drive,142
4774,Rear-wheel drive,180
4775,Rear-wheel drive,180
4776,Rear-wheel drive,180
4777,Rear-wheel drive,180
4778,Rear-wheel drive,168
4779,Rear-wheel drive,168
4780,Rear-wheel drive,168
4781,Rear-wheel drive,168
4782,Rear-wheel drive,168
4783,Rear-wheel drive,168
4784,Rear-wheel drive,193
4785,Rear-wheel drive,193
4786,All-wheel drive,193
4787,Rear-wheel drive,193
4788,Rear-wheel drive,193
4789,Rear-wheel drive,193
4790,All-wheel drive,193
4791,Rear-wheel drive,193
4792,All-wheel drive,193
4793,All-wheel drive,193
4794,Four-wheel drive,193
4795,Rear-wheel drive,32
4796,Rear-wheel drive,42
4797,Rear-wheel drive,42
4798,Rear-wheel drive,49
4799,Rear-wheel drive,49
4800,Four-wheel drive,11
4801,Four-wheel drive,11
4802,Rear-wheel drive,11
4803,Four-wheel drive,11
4804,Four-wheel drive,11
4805,Rear-wheel drive,11
4806,Rear-wheel drive,11
4807,Rear-wheel drive,193
4808,All-wheel drive,193
4809,Rear-wheel drive,193
4810,All-wheel drive,193
4811,Rear-wheel drive,193
4812,All-wheel drive,193
4813,Rear-wheel drive,193
4814,All-wheel drive,193
4815,Front-wheel drive,132
4816,Rear-wheel drive,142
4817,Rear-wheel drive,142
4818,All-wheel drive,247
4819,All-wheel drive,247
4820,Front-wheel drive,132
4821,All-wheel drive,66
4822,Rear-wheel drive,175
4823,Rear-wheel drive,175
4824,All-wheel drive,175
4825,Four-wheel drive,132
4826,All-wheel drive,180
4827,Front-wheel drive,214
4828,Front-wheel drive,214
4829,Front-wheel drive,214
4830,Front-wheel drive,214
4831,Front-wheel drive,188
4832,Front-wheel drive,188
4833,Rear-wheel drive,193
4834,Rear-wheel drive,193
4835,Rear-wheel drive,193
4836,Rear-wheel drive,193
4837,Front-wheel drive,167
4838,Front-wheel drive,167
4839,Front-wheel drive,167
4840,Front-wheel drive,167
4841,Front-wheel drive,167
4842,Front-wheel drive,167
4843,Front-wheel drive,167
4844,Front-wheel drive,167
4845,Front-wheel drive,119
4846,Front-wheel drive,119
4847,Front-wheel drive,175
4848,Front-wheel drive,175
4849,Front-wheel drive,175
4850,All-wheel drive,175
4851,All-wheel drive,175
4852,All-wheel drive,175
4853,All-wheel drive,175
4854,Front-wheel drive,188
4855,Front-wheel drive,188
4856,Four-wheel drive,160
4857,Front-wheel drive,127
4858,Front-wheel drive,127
4859,Front-wheel drive,127
4860,Front-wheel drive,127
4861,Front-wheel drive,205
4862,Front-wheel drive,205
4863,Front-wheel drive,205
4864,Rear-wheel drive,193
4865,Rear-wheel drive,193
4866,Four-wheel drive,34
4867,Four-wheel drive,34
4868,Four-wheel drive,34
4869,Four-wheel drive,34
4870,Four-wheel drive,34
4871,Four-wheel drive,34
4872,Four-wheel drive,34
4873,Four-wheel drive,34
4874,Four-wheel drive,34
4875,Four-wheel drive,34
4876,Front-wheel drive,132
4877,Front-wheel drive,132
4878,All-wheel drive,132
4879,Front-wheel drive,132
4880,All-wheel drive,132
4881,Front-wheel drive,132
4882,All-wheel drive,132
4883,Rear-wheel drive,77
4884,Rear-wheel drive,77
4885,All-wheel drive,77
4886,Four-wheel drive,34
4887,Four-wheel drive,34
4888,Front-wheel drive,66
4889,All-wheel drive,66
4890,Front-wheel drive,66
4891,Front-wheel drive,66
4892,All-wheel drive,66
4893,Rear-wheel drive,114
4894,Rear-wheel drive,114
4895,All-wheel drive,114
4896,All-wheel drive,114
4897,Rear-wheel drive,114
4898,Rear-wheel drive,114
4899,Rear-wheel drive,114
4900,Rear-wheel drive,114
4901,All-wheel drive,114
4902,All-wheel drive,114
4903,Rear-wheel drive,132
4904,Rear-wheel drive,132
4905,Front-wheel drive,247
4906,Front-wheel drive,247
4907,Front-wheel drive,247
4908,Front-wheel drive,247
4909,All-wheel drive,175
4910,All-wheel drive,175
4911,All-wheel drive,175
4912,All-wheel drive,66
4913,All-wheel drive,66
4914,All-wheel drive,66
4915,Four-wheel drive,39
4916,Four-wheel drive,39
4917,Four-wheel drive,39
4918,Rear-wheel drive,135
4919,All-wheel drive,135
4920,Rear-wheel drive,135
4921,All-wheel drive,135
4922,Rear-wheel drive,135
4923,All-wheel drive,135
4924,Rear-wheel drive,135
4925,All-wheel drive,135
4926,Rear-wheel drive,135
4927,Four-wheel drive,135
4928,Rear-wheel drive,135
4929,Four-wheel drive,135
4930,Rear-wheel drive,64
4931,All-wheel drive,64
4932,Rear-wheel drive,64
4933,All-wheel drive,64
4934,Rear-wheel drive,64
4935,All-wheel drive,64
4936,Rear-wheel drive,64
4937,All-wheel drive,64
4938,Four-wheel drive,85
4939,Four-wheel drive,85
4940,Four-wheel drive,85
4941,Four-wheel drive,85
4942,Rear-wheel drive,104
4943,Rear-wheel drive,104
4944,Rear-wheel drive,104
4945,Rear-wheel drive,104
4946,Rear-wheel drive,91
4947,Rear-wheel drive,91
4948,Rear-wheel drive,111
4949,Rear-wheel drive,111
4950,Four-wheel drive,252
4951,Four-wheel drive,252
4952,Four-wheel drive,252
4953,Four-wheel drive,252
4954,All-wheel drive,247
4955,All-wheel drive,247
4956,Rear-wheel drive,183
4957,All-wheel drive,183
4958,All-wheel drive,183
4959,Rear-wheel drive,183
4960,Rear-wheel drive,183
4961,All-wheel drive,183
4962,Rear-wheel drive,183
4963,Rear-wheel drive,183
4964,All-wheel drive,183
4965,All-wheel drive,247
4966,All-wheel drive,247
4967,Rear-wheel drive,246
4968,Rear-wheel drive,246
4969,Rear-wheel drive,246
4970,Rear-wheel drive,246
4971,Rear-wheel drive,246
4972,All-wheel drive,175
4973,Front-wheel drive,160
4974,Front-wheel drive,160
4975,Front-wheel drive,160
4976,Front-wheel drive,160
4977,Front-wheel drive,190
4978,All-wheel drive,60
4979,Four-wheel drive,197
4980,All-wheel drive,185
4981,All-wheel drive,185
4982,All-wheel drive,185
4983,All-wheel drive,185
4984,All-wheel drive,185
4985,All-wheel drive,231
4986,All-wheel drive,226
4987,All-wheel drive,226
4988,All-wheel drive,226
4989,All-wheel drive,226
4990,All-wheel drive,226
4991,All-wheel drive,226
4992,Front-wheel drive,185
4993,Front-wheel drive,177
4994,All-wheel drive,144
4995,Front-wheel drive,144
4996,All-wheel drive,132
4997,All-wheel drive,132
4998,All-wheel drive,132
4999,All-wheel drive,132
